,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_aula,hum_aula,pres_aula,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,calefaccion_encendida,derroche_siguiente_hora
2026-01-29 14:00:00,14,4,1,20.51333333333333,53.99333333333334,995.0333333333332,16.0,100.0,92.0,18.7,24.447333333333333,215.69066666666663,1.0,1
2026-01-29 15:00:00,15,4,1,20.989375,59.184375,995.2647058823528,15.8,100.0,95.0,13.7,16.721333333333334,228.51266666666663,1.0,1
2026-01-29 16:00:00,16,4,1,21.42384615384616,61.90923076923077,996.9,16.2,100.0,92.0,11.9,6.975384615384614,240.07538461538465,1.0,1
2026-01-29 17:00:00,17,4,1,21.54428571428572,62.356666666666655,998.175,15.3,71.9,92.0,17.3,-1.4857894736842103,248.1763157894737,1.0,1
2026-01-29 18:00:00,18,4,1,21.836666666666662,63.778,999.14,14.7,30.5,89.0,16.2,-13.5,257.93857142857144,1.0,1
2026-01-29 19:00:00,19,4,1,21.888,63.99625,998.9875,12.9,68.7,91.0,7.6,-25.683333333333334,267.59666666666664,1.0,1
2026-01-29 20:00:00,20,4,1,21.225,62.94857142857143,998.6714285714286,13.0,88.3,93.0,13.0,-37.21666666666667,277.5366666666667,1.0,0
2026-01-29 21:00:00,21,4,1,20.394,61.46600000000001,999.49,13.5,18.0,85.0,16.2,-48.43666666666667,289.73,0.0,0
2026-01-29 22:00:00,22,4,1,19.406666666666663,60.61833333333333,1000.5666666666666,14.3,5.5,73.0,28.1,-58.60333333333333,306.90000000000003,0.0,0
2026-01-29 23:00:00,23,4,1,19.14,58.99428571428572,1001.4166666666666,15.1,18.7,65.0,38.5,-66.02,333.66333333333336,0.0,0
2026-01-30 00:00:00,0,5,1,18.79375,54.999,1002.05,15.2,33.6,64.0,40.7,-67.52333333333333,12.46,0.0,0
2026-01-30 01:00:00,1,5,1,18.565,52.918333333333344,1002.5800000000002,14.6,28.1,61.0,42.5,-62.01333333333334,43.82,0.0,0
2026-01-30 02:00:00,2,5,1,18.328461538461536,51.71384615384615,1003.2076923076922,14.3,14.1,61.0,43.2,-52.64000000000001,64.18666666666667,0.0,0
2026-01-30 03:00:00,3,5,1,18.16,50.877142857142864,1003.5285714285714,13.8,10.2,61.0,40.7,-41.70333333333333,77.90333333333332,0.0,0
2026-01-30 04:00:00,4,5,1,18.086666666666662,50.21384615384616,1004.5750000000002,13.3,27.3,62.0,38.9,-30.230000000000004,88.51333333333334,0.0,0
2026-01-30 05:00:00,5,5,1,17.82318181818182,49.4425925925926,1004.5148148148148,12.9,35.2,64.0,36.7,-17.9825,98.355,0.0,0
2026-01-30 06:00:00,6,5,1,17.880714285714284,48.131764705882354,1004.6647058823532,12.6,25.8,64.0,37.8,-7.503,106.701,0.0,1
2026-01-30 07:00:00,7,5,1,18.33625,47.1875,1004.2583333333332,12.0,41.4,66.0,35.3,3.1092857142857144,115.7875,1.0,1
2026-01-30 08:00:00,8,5,1,19.186666666666667,49.742,1004.8,12.1,18.7,66.0,34.9,11.773684210526318,124.94842105263156,1.0,1
2026-01-30 09:00:00,9,5,1,20.358,47.054,1005.04,13.1,13.3,64.0,30.6,21.08866666666667,137.68066666666667,1.0,1
2026-01-30 10:00:00,10,5,1,20.106250000000003,44.71058823529412,1005.4470588235292,14.3,75.0,60.0,28.8,27.788000000000004,151.55066666666664,1.0,1
2026-01-30 11:00:00,11,5,1,19.68,45.305,1004.5,15.4,57.8,55.0,25.6,31.85933333333333,167.33,1.0,1
2026-01-30 12:00:00,12,5,1,19.454,45.428333333333335,1003.4833333333332,16.4,91.4,51.0,22.7,32.70666666666667,184.1325,1.0,1
2026-01-30 13:00:00,13,5,1,19.305,43.92,1002.0333333333332,16.7,98.4,50.0,22.3,30.173333333333336,200.964,1.0,1
2026-01-30 14:00:00,14,5,1,19.20733333333333,42.33599999999999,1000.8705882352942,17.0,100.0,46.0,24.1,24.68666666666667,215.8333333333334,1.0,1
2026-01-30 15:00:00,15,5,1,19.01833333333333,41.41454545454546,1001.5666666666668,16.6,58.6,47.0,24.1,16.938000000000002,228.686,1.0,1
2026-01-30 16:00:00,16,5,1,18.9425,41.1875,1001.1,16.1,25.8,47.0,22.7,7.276538461538463,240.15692307692305,1.0,1
2026-01-30 17:00:00,17,5,1,18.92333333333333,41.13999999999999,999.7875,14.6,34.4,52.0,19.4,-1.2925,248.37,1.0,1
2026-01-30 18:00:00,18,5,1,19.238333333333333,42.196666666666665,998.8166666666664,13.9,89.8,52.0,12.6,-13.504285714285714,258.3,1.0,1
2026-01-30 19:00:00,19,5,1,19.446,42.785,997.52,12.2,50.8,59.0,13.3,-25.683333333333334,267.98,1.0,1
2026-01-30 20:00:00,20,5,1,19.20578947368421,44.20952380952381,997.47,11.6,81.2,60.0,16.2,-37.21666666666667,277.97,1.0,0
2026-01-30 21:00:00,21,5,1,18.572857142857146,46.892857142857146,996.6142857142858,12.0,60.9,61.0,16.9,-48.41333333333333,290.25,0.0,0
2026-01-30 22:00:00,22,5,1,18.31230769230769,46.24307692307693,996.5083333333332,13.7,25.0,59.0,38.5,-58.52333333333333,307.5433333333333,0.0,0
2026-01-30 23:00:00,23,5,1,18.114545454545457,44.59521739130434,996.7909090909092,13.3,46.1,56.0,36.0,-65.83333333333333,334.3666666666666,0.0,0
2026-01-31 00:00:00,0,6,1,17.796,42.80565217391304,996.5869565217392,12.4,97.7,57.0,40.3,-67.25333333333333,12.336666666666666,0.0,0
2026-01-31 01:00:00,1,6,1,17.39090909090909,40.57236842105263,997.1625000000004,12.1,39.8,58.0,37.1,-61.78666666666667,43.49333333333333,0.0,0
2026-01-31 02:00:00,2,6,1,16.9475,37.946875,998.2208333333332,11.6,8.6,51.0,38.9,-52.45,63.85333333333333,0.0,0
2026-01-31 03:00:00,3,6,1,16.673333333333332,36.58555555555556,998.9777777777776,11.2,24.2,48.0,37.1,-41.54,77.61,0.0,0
2026-01-31 04:00:00,4,6,1,16.7875,37.42166666666667,999.76,11.0,81.2,46.0,34.2,-30.066666666666663,88.25333333333333,0.0,0
2026-01-31 05:00:00,5,6,1,16.784,37.434,1000.4,11.1,72.7,45.0,33.8,-17.9425,98.025,0.0,0
2026-01-31 06:00:00,6,6,1,16.426216216216215,37.588409090909096,1000.6311111111112,11.0,86.7,46.0,34.2,-7.500000000000002,106.34099999999998,0.0,0
2026-01-31 07:00:00,7,6,1,16.128947368421052,37.68145161290322,1001.656923076923,10.8,83.6,49.0,33.5,3.258148148148148,115.54925925925926,0.0,0
2026-01-31 08:00:00,8,6,1,16.025352112676057,36.62564102564103,1002.4726190476188,11.3,31.2,47.0,33.1,11.898888888888887,124.67,0.0,0
2026-01-31 09:00:00,9,6,1,16.12807692307692,35.710465116279074,1003.2277777777778,12.1,25.0,47.0,32.8,21.16133333333333,137.25333333333336,0.0,0
2026-01-31 10:00:00,10,6,1,16.395487804878048,35.06956989247312,1003.5183673469388,13.3,11.7,45.0,40.3,27.93,151.12133333333335,0.0,0
2026-01-31 11:00:00,11,6,1,16.621840000000002,34.68419847328245,1003.7125000000002,14.4,5.5,40.0,37.4,32.07866666666667,166.9286666666667,0.0,0
2026-01-31 12:00:00,12,6,1,17.035113636363633,34.52971428571429,1003.7486486486488,15.4,3.1,36.0,37.4,33.0,184.069375,0.0,0
2026-01-31 13:00:00,13,6,1,17.33427350427351,34.40385826771653,1004.0956521739132,16.1,1.6,35.0,38.2,30.438,201.06066666666663,0.0,0
2026-01-31 14:00:00,14,6,1,17.49469135802469,34.40511904761905,1004.9884210526318,16.5,1.6,33.0,36.7,24.93,215.98266666666663,0.0,0
2026-01-31 15:00:00,15,6,1,17.55375,34.678372093023256,1006.1787234042556,16.4,5.5,34.0,33.1,17.158000000000005,228.8673333333333,0.0,0
2026-01-31 16:00:00,16,6,1,17.5175,35.550000000000004,1007.38,15.6,2.3,37.0,31.0,7.29576923076923,240.53461538461536,0.0,0
2026-01-31 17:00:00,17,6,1,17.42,36.64133333333333,1007.9599999999998,14.5,61.7,40.0,26.6,-1.3663157894736842,248.7968421052632,0.0,0
2026-01-31 18:00:00,18,6,1,17.285,37.425,1009.475,13.5,45.3,43.0,25.6,-13.507142857142858,258.6671428571429,0.0,0
2026-01-31 19:00:00,19,6,1,17.158,37.778000000000006,1009.825,13.1,43.0,46.0,26.6,-25.69,268.36999999999995,0.0,0
2026-01-31 20:00:00,20,6,1,17.05333333333333,37.830000000000005,1010.2333333333332,12.7,43.7,46.0,26.6,-37.21666666666667,278.41333333333336,0.0,0
2026-01-31 21:00:00,21,6,1,17.023999999999997,38.586,1010.6333333333332,12.2,50.8,48.0,25.6,-48.38666666666666,290.7766666666667,0.0,0
2026-01-31 22:00:00,22,6,1,16.895,39.833333333333336,1010.85,11.5,80.5,51.0,20.5,-58.44,308.2,0.0,0
2026-01-31 23:00:00,23,6,1,16.84,40.41,1010.6,10.9,42.2,54.0,20.9,-65.64666666666666,335.07666666666665,0.0,0
2026-02-01 00:00:00,0,7,2,16.775,40.8,1010.5333333333332,10.5,63.3,57.0,23.8,-66.98333333333333,12.216666666666669,0.0,0
2026-02-01 01:00:00,1,7,2,16.729999999999997,41.055,1010.5,10.5,100.0,59.0,24.1,-61.553333333333335,43.16666666666666,0.0,0
2026-02-01 02:00:00,2,7,2,16.71,41.425,1010.25,10.2,99.2,60.0,24.8,-52.25333333333333,63.51666666666667,0.0,0
2026-02-01 03:00:00,3,7,2,16.766666666666666,41.67666666666667,1010.2666666666664,10.0,100.0,62.0,22.0,-41.36333333333334,77.31333333333333,0.0,0
2026-02-01 04:00:00,4,7,2,16.69666666666667,42.13999999999999,1010.0,9.8,93.7,63.0,21.6,-29.896666666666665,87.98666666666666,0.0,0
2026-02-01 05:00:00,5,7,2,16.323333333333334,43.21,1010.2666666666664,9.6,100.0,65.0,23.4,-17.8975,97.6875,0.0,0
2026-02-01 06:00:00,6,7,2,16.285,44.115,1010.3,9.8,98.4,67.0,25.2,-7.495,105.977,0.0,0
2026-02-01 07:00:00,7,7,2,16.14111111111111,44.86375,1010.1,10.3,94.5,67.0,28.4,3.439642857142857,115.33964285714286,0.0,0
2026-02-01 08:00:00,8,7,2,16.05310344827586,45.55424242424243,1010.4970588235294,11.0,100.0,65.0,29.5,12.443888888888887,124.87611111111111,0.0,0
2026-02-01 09:00:00,9,7,2,15.910666666666666,45.72315789473685,1010.411111111111,11.4,92.2,63.0,30.2,21.75,137.67333333333332,0.0,0
2026-02-01 10:00:00,10,7,2,16.050526315789476,45.63571428571428,1009.7727272727276,12.7,89.1,60.0,28.4,28.44,151.68266666666665,0.0,0
2026-02-01 11:00:00,11,7,2,16.191428571428574,45.008,1009.1764705882352,14.4,99.2,53.0,28.1,32.473333333333336,167.6326666666666,0.0,0
2026-02-01 12:00:00,12,7,2,16.328,45.128181818181815,1008.125,15.1,96.9,52.0,26.6,33.26933333333333,184.5653333333333,0.0,0
2026-02-01 13:00:00,13,7,2,16.529999999999998,45.212,1006.68,16.1,71.9,50.0,22.0,30.708,201.158,0.0,0
2026-02-01 14:00:00,14,7,2,16.722,45.97,1005.9,16.9,43.0,48.0,22.7,25.17866666666667,216.1326666666667,0.0,0
2026-02-01 15:00:00,15,7,2,16.85,47.385000000000005,1005.4,17.2,84.4,50.0,24.8,17.38,229.05133333333333,0.0,0
2026-02-01 16:00:00,16,7,2,16.936666666666667,48.38999999999999,1004.9333333333332,16.5,28.1,54.0,24.5,7.486800000000001,240.7456,0.0,0
2026-02-01 17:00:00,17,7,2,16.963333333333335,49.4675,1005.025,15.2,78.9,60.0,24.1,-0.9199999999999998,248.7947368421053,0.0,0
2026-02-01 18:00:00,18,7,2,16.886666666666667,50.43333333333334,1004.7,14.3,31.2,64.0,24.5,-13.51142857142857,259.0428571428571,0.0,0
2026-02-01 19:00:00,19,7,2,16.756666666666664,51.33,1004.3666666666668,14.0,20.3,67.0,24.1,-25.69333333333333,268.77,0.0,0
2026-02-01 20:00:00,20,7,2,16.844,50.52,1004.4,13.8,82.0,69.0,22.3,-37.21666666666667,278.8633333333333,0.0,0
2026-02-01 21:00:00,21,7,2,16.895,50.41,1003.675,14.0,50.0,70.0,20.5,-48.36000000000001,291.31666666666666,0.0,0
2026-02-01 22:00:00,22,7,2,16.828,50.506,1003.16,13.5,89.1,74.0,14.0,-58.35666666666666,308.86333333333334,0.0,0
2026-02-01 23:00:00,23,7,2,16.905,50.760000000000005,1002.3,12.9,99.2,78.0,11.2,-65.45,335.7933333333333,0.0,0
2026-02-02 00:00:00,0,1,2,16.926666666666666,51.09666666666666,1001.275,12.8,100.0,80.0,11.2,-66.70333333333333,12.089999999999998,0.0,0
2026-02-02 01:00:00,1,1,2,16.946,51.418000000000006,1000.15,12.9,100.0,81.0,9.4,-61.31333333333333,42.836666666666666,0.0,0
2026-02-02 02:00:00,2,1,2,16.9,51.762,999.7,12.4,100.0,84.0,9.4,-52.06,63.17666666666667,0.0,0
2026-02-02 03:00:00,3,1,2,16.872500000000002,52.258,998.8,12.5,100.0,84.0,9.0,-41.19,77.01,0.0,0
2026-02-02 04:00:00,4,1,2,16.8475,52.675,997.85,11.6,100.0,88.0,6.1,-29.730000000000004,87.71666666666665,0.0,0
2026-02-02 05:00:00,5,1,2,16.906,53.072,997.1166666666668,11.7,100.0,88.0,6.8,-17.855,97.345,0.0,0
2026-02-02 06:00:00,6,1,2,17.835,52.5,996.4285714285714,11.4,100.0,89.0,7.9,-7.0154545454545465,105.99636363636364,0.0,1
2026-02-02 07:00:00,7,1,2,19.845,56.86555555555555,995.35,10.7,98.4,91.0,9.0,3.6651851851851855,115.1477777777778,1.0,1
2026-02-02 08:00:00,8,1,2,21.721428571428568,58.17428571428572,995.0857142857142,11.1,100.0,89.0,10.4,12.467777777777778,124.45944444444444,1.0,0
2026-02-02 09:00:00,9,1,2,22.75333333333333,56.42333333333334,994.15,12.7,100.0,85.0,6.8,21.82733333333333,137.2326666666667,0.0,0
2026-02-02 10:00:00,10,1,2,22.251428571428573,54.047777777777775,993.6555555555556,13.9,99.2,81.0,6.1,28.588666666666665,151.236,0.0,0
2026-02-02 11:00:00,11,1,2,21.995,53.88333333333333,992.7833333333332,14.8,98.4,78.0,4.0,32.702666666666666,167.21666666666667,0.0,1
2026-02-02 12:00:00,12,1,2,21.034761904761904,52.10826086956522,992.6380952380952,15.3,100.0,76.0,9.0,33.55466666666667,184.516,1.0,1
2026-02-02 13:00:00,13,1,2,19.355,50.42,992.18,15.4,100.0,76.0,9.0,30.98333333333333,201.2573333333333,1.0,1
2026-02-02 14:00:00,14,1,2,18.52125,49.392105263157895,992.0388888888888,14.7,100.0,72.0,23.4,25.43066666666667,216.28666666666663,1.0,1
2026-02-02 15:00:00,15,1,2,17.96470588235294,46.25700000000001,992.3428571428572,13.7,100.0,61.0,24.5,17.60533333333333,229.2373333333333,1.0,1
2026-02-02 16:00:00,16,1,2,17.733333333333334,45.24166666666667,993.15,13.5,100.0,61.0,23.0,7.786,240.8528,1.0,1
2026-02-02 17:00:00,17,1,2,18.416666666666668,45.68,993.7,13.4,25.0,58.0,25.2,-0.7249999999999999,249.0065,1.0,1
2026-02-02 18:00:00,18,1,2,18.539375,45.41473684210527,994.8888888888888,12.6,41.4,56.0,28.4,-13.515714285714283,259.42285714285714,1.0,1
2026-02-02 19:00:00,19,1,2,17.783636363636365,45.35,995.581818181818,11.9,26.6,57.0,28.4,-25.69666666666667,269.17333333333335,1.0,1
2026-02-02 20:00:00,20,1,2,17.993333333333336,44.93,995.8333333333334,11.1,19.5,60.0,29.2,-37.21333333333333,279.3233333333333,1.0,0
2026-02-02 21:00:00,21,1,2,17.287142857142857,44.955,996.1285714285714,11.1,25.8,61.0,32.4,-48.330000000000005,291.8666666666666,0.0,0
2026-02-02 22:00:00,22,1,2,17.3075,44.845,996.38,11.3,25.0,58.0,31.7,-58.26666666666667,309.53666666666663,0.0,0
2026-02-02 23:00:00,23,1,2,17.1375,44.6875,996.7,10.8,37.5,58.0,28.4,-65.24666666666666,336.51,0.0,0
2026-02-03 00:00:00,0,2,2,16.556666666666665,44.344,996.74,10.7,21.9,58.0,26.3,-66.41666666666667,11.97,0.0,0
2026-02-03 01:00:00,1,2,2,16.467692307692307,43.896875,996.375,10.8,40.6,60.0,26.6,-61.06999999999999,42.50666666666667,0.0,0
2026-02-03 02:00:00,2,2,2,16.45,43.82333333333333,997.15,10.4,46.9,62.0,24.8,-51.85333333333333,62.84,0.0,0
2026-02-03 03:00:00,3,2,2,16.6,43.87,997.6,10.0,68.0,63.0,21.2,-41.00666666666667,76.71,0.0,0
2026-02-03 04:00:00,4,2,2,16.763333333333335,43.88666666666666,997.5666666666666,9.4,79.7,65.0,16.6,-29.55666666666667,87.44666666666666,0.0,0
2026-02-03 05:00:00,5,2,2,16.575000000000003,44.32333333333333,998.0,8.8,69.5,69.0,14.8,-16.934,97.688,0.0,0
2026-02-03 06:00:00,6,2,2,17.662857142857142,43.24857142857144,998.7166666666668,8.5,67.2,70.0,17.3,-6.374,106.133,0.0,1
2026-02-03 07:00:00,7,2,2,19.946,48.536,999.55,8.2,92.2,71.0,18.4,3.845000000000001,114.92357142857144,1.0,1
2026-02-03 08:00:00,8,2,2,21.5325,51.8825,999.85,8.5,49.2,71.0,18.4,12.731176470588236,124.3029411764706,1.0,1
2026-02-03 09:00:00,9,2,2,21.79,46.84,999.9,9.9,100.0,69.0,16.9,21.902666666666665,136.78,1.0,1
2026-02-03 10:00:00,10,2,2,20.96333333333333,48.92666666666667,999.7,11.9,100.0,61.0,14.8,28.737333333333336,150.78000000000003,1.0,1
2026-02-03 11:00:00,11,2,2,21.23333333333333,48.45,999.025,13.2,100.0,55.0,14.4,32.934666666666665,166.792,1.0,1
2026-02-03 12:00:00,12,2,2,20.804,44.472,998.18,14.2,86.7,49.0,16.9,33.824285714285715,184.145,1.0,1
2026-02-03 13:00:00,13,2,2,19.385,42.35428571428572,997.3833333333332,14.4,82.0,47.0,15.5,31.262,201.36,1.0,1
2026-02-03 14:00:00,14,2,2,18.92,42.58,996.6,15.2,27.3,45.0,16.2,25.68733333333333,216.444,1.0,1
2026-02-03 15:00:00,15,2,2,19.296666666666663,46.32428571428572,996.6333333333332,14.5,85.2,46.0,16.9,17.836666666666666,229.426,1.0,1
2026-02-03 16:00:00,16,2,2,19.6425,48.965,996.8,13.6,25.0,53.0,14.4,7.992916666666669,241.06125,1.0,1
2026-02-03 17:00:00,17,2,2,19.41333333333333,46.98666666666667,997.1666666666666,12.7,16.4,57.0,12.2,-0.1855000000000001,248.94000000000003,1.0,1
2026-02-03 18:00:00,18,2,2,19.4825,47.688,997.375,11.3,3.9,62.0,16.2,-12.765,259.20500000000004,1.0,1
2026-02-03 19:00:00,19,2,2,19.366000000000003,45.824,997.3,10.1,1.6,69.0,16.2,-25.7,269.58,1.0,1
2026-02-03 20:00:00,20,2,2,18.80666666666667,46.16666666666666,997.1666666666666,9.4,48.4,69.0,15.8,-37.20666666666667,279.78666666666663,1.0,0
2026-02-03 21:00:00,21,2,2,18.33666666666667,46.14666666666667,996.85,8.8,96.1,71.0,15.1,-48.3,292.42333333333335,0.0,0
2026-02-03 22:00:00,22,2,2,18.202,46.146,997.04,8.4,99.2,73.0,13.7,-58.16666666666666,310.2166666666667,0.0,0
2026-02-03 23:00:00,23,2,2,18.0925,46.13,996.06,8.0,100.0,74.0,13.3,-65.03666666666668,337.2266666666667,0.0,0
2026-02-04 00:00:00,0,3,2,17.875999999999998,46.21333333333333,995.3666666666668,8.4,100.0,72.0,15.5,-66.13,11.846666666666666,0.0,0
2026-02-04 01:00:00,1,3,2,17.887500000000003,46.0,994.125,8.5,100.0,73.0,14.4,-60.82333333333333,42.18,0.0,0
2026-02-04 02:00:00,2,3,2,17.915000000000003,45.92,993.2333333333332,8.6,100.0,74.0,14.0,-51.65,62.49666666666666,0.0,0
2026-02-04 03:00:00,3,3,2,17.958000000000006,46.1225,992.225,8.2,100.0,78.0,14.4,-40.82,76.39999999999999,0.0,0
2026-02-04 04:00:00,4,3,2,17.6675,46.95,991.22,7.8,100.0,85.0,19.1,-29.376666666666665,87.17333333333333,0.0,0
2026-02-04 05:00:00,5,3,2,17.6925,47.524,990.06,7.3,100.0,91.0,13.7,-16.896,97.33,0.0,0
2026-02-04 06:00:00,6,3,2,18.53714285714286,47.12857142857143,989.5714285714286,7.1,100.0,92.0,6.5,-6.369999999999999,105.749,0.0,1
2026-02-04 07:00:00,7,3,2,20.265,49.42333333333334,989.375,7.6,100.0,92.0,10.1,3.8575,114.52857142857142,1.0,1
2026-02-04 08:00:00,8,3,2,21.196666666666665,51.38666666666666,989.6,7.6,42.2,88.0,11.9,12.75235294117647,123.87117647058824,1.0,1
2026-02-04 09:00:00,9,3,2,21.226666666666667,52.105,989.825,8.8,69.5,83.0,16.9,21.976666666666667,136.32333333333335,1.0,1
2026-02-04 10:00:00,10,3,2,20.263,52.6525,989.7818181818184,10.5,87.5,74.0,20.5,28.886666666666663,150.32,1.0,1
2026-02-04 11:00:00,11,3,2,20.20733333333333,53.212500000000006,989.931818181818,13.3,69.5,67.0,16.9,33.16733333333333,166.3613333333333,1.0,1
2026-02-04 12:00:00,12,3,2,20.081315789473685,51.52149999999999,989.3690476190476,16.5,80.5,55.0,29.9,34.15375,184.070625,1.0,1
2026-02-04 13:00:00,13,3,2,19.126388888888886,49.30210526315791,989.3230769230772,16.8,100.0,52.0,34.6,31.54733333333333,201.46266666666668,1.0,1
2026-02-04 15:00:00,15,3,2,19.375,52.55705882352941,989.84375,16.4,14.1,58.0,32.0,18.07266666666667,229.6193333333333,1.0,1
2026-02-04 16:00:00,16,3,2,19.92818181818181,54.92454545454545,989.823076923077,15.9,53.1,60.0,32.4,8.028333333333334,241.4495833333333,1.0,1
2026-02-04 17:00:00,17,3,2,20.084545454545456,56.63461538461539,990.1166666666668,15.1,100.0,61.0,31.0,-0.2034999999999999,249.35800000000003,1.0,1
2026-02-04 18:00:00,18,3,2,19.43625,54.95684210526316,990.2315789473683,14.5,100.0,62.0,28.4,-12.76875,259.59875,1.0,1
2026-02-04 19:00:00,19,3,2,19.43,55.20166666666668,990.818181818182,14.0,100.0,66.0,32.0,-25.703333333333333,269.99666666666667,1.0,1
2026-02-04 20:00:00,20,3,2,18.77,53.532,991.16,14.0,77.3,67.0,30.6,-37.20333333333334,280.26,1.0,0
2026-02-04 21:00:00,21,3,2,18.401666666666667,53.07749999999999,991.4,13.6,100.0,70.0,29.5,-48.26333333333333,292.9833333333333,0.0,0
2026-02-04 22:00:00,22,3,2,18.26125,52.70666666666667,991.725,13.7,86.7,70.0,28.1,-58.06666666666667,310.90333333333336,0.0,0
2026-02-04 23:00:00,23,3,2,18.036,52.3,992.16,13.3,100.0,72.0,25.9,-64.82,337.94666666666666,0.0,0
2026-02-05 00:00:00,0,4,2,18.12,51.978333333333325,992.0,13.5,93.0,72.0,25.6,-65.83666666666666,11.726666666666668,0.0,0
2026-02-05 01:00:00,1,4,2,18.063333333333333,52.2025,991.9,13.2,100.0,74.0,23.8,-60.57,41.85,0.0,0
2026-02-05 02:00:00,2,4,2,18.009999999999998,52.39142857142857,991.5,13.0,98.4,75.0,20.2,-51.43666666666667,62.153333333333336,0.0,0
2026-02-05 03:00:00,3,4,2,17.996666666666666,52.45499999999999,990.7833333333332,12.9,96.9,75.0,19.1,-40.63666666666666,76.08666666666666,0.0,0
2026-02-05 04:00:00,4,4,2,17.903333333333336,52.64666666666667,990.8,12.5,97.7,78.0,15.5,-29.19666666666667,86.89333333333333,0.0,0
2026-02-05 05:00:00,5,4,2,18.03625,52.4025,990.4125,11.8,100.0,84.0,9.4,-16.857999999999997,96.964,0.0,0
2026-02-05 06:00:00,6,4,2,19.13,50.83833333333334,990.175,11.1,100.0,88.0,8.3,-6.363,105.36,0.0,1
2026-02-05 07:00:00,7,4,2,20.666666666666668,52.31111111111111,989.7888888888888,11.2,99.2,88.0,8.6,4.042068965517242,114.29620689655172,1.0,0
2026-02-05 08:00:00,8,4,2,22.155,56.876666666666665,989.2666666666664,11.2,89.1,91.0,9.0,13.328235294117649,124.07882352941176,0.0,0
2026-02-05 09:00:00,9,4,2,22.016666666666666,53.83166666666667,988.0,11.9,80.5,91.0,8.6,22.58466666666666,136.72666666666663,0.0,1
2026-02-05 10:00:00,10,4,2,21.74142857142857,51.75888888888889,986.6444444444444,14.9,82.8,82.0,22.0,29.41933333333333,150.866,1.0,0
2026-02-05 11:00:00,11,4,2,22.89567567567568,49.790909090909096,984.8162790697676,18.9,73.4,70.0,40.3,33.583333333333336,167.05599999999998,0.0,0
2026-02-05 12:00:00,12,4,2,24.239117647058823,49.72513513513514,984.1547826086957,21.4,21.9,60.0,38.9,34.425714285714285,184.59066666666664,0.0,0
2026-02-05 13:00:00,13,4,2,23.0725,52.03408163265306,985.8816326530616,22.1,34.4,47.0,42.1,31.83533333333333,201.56733333333327,0.0,1
2026-02-05 14:00:00,14,4,2,21.75140350877193,51.06328124999999,986.2227272727272,21.7,14.1,44.0,40.3,26.215333333333334,216.76466666666664,1.0,1
2026-02-05 15:00:00,15,4,2,21.99235294117647,45.342051282051294,987.0225,20.9,10.9,43.0,39.6,18.31133333333333,229.814,1.0,0
2026-02-05 16:00:00,16,4,2,22.29142857142858,46.85999999999999,987.93125,19.5,14.8,46.0,38.5,8.326666666666666,241.5795833333333,0.0,0
2026-02-05 17:00:00,17,4,2,21.7575,49.190000000000005,989.7111111111112,18.4,4.7,48.0,34.6,-0.024285714285714,249.60333333333327,0.0,1
2026-02-05 18:00:00,18,4,2,21.713333333333328,52.397000000000006,990.8222222222222,17.4,7.0,48.0,34.2,-12.7725,259.99625,1.0,1
2026-02-05 19:00:00,19,4,2,21.39,52.656666666666666,991.5400000000002,16.6,7.8,51.0,34.2,-25.703333333333333,270.42333333333335,1.0,1
2026-02-05 20:00:00,20,4,2,20.5128,50.26769230769231,992.112,16.0,20.3,54.0,34.2,-37.196666666666665,280.74,1.0,0
2026-02-05 21:00:00,21,4,2,20.039473684210527,47.44120000000001,993.0846153846152,15.5,18.7,56.0,33.5,-48.22666666666667,293.5566666666667,0.0,0
2026-02-05 22:00:00,22,4,2,19.498571428571427,47.08868421052631,994.0875,15.1,26.6,58.0,33.8,-57.96333333333333,311.59666666666664,0.0,0
2026-02-05 23:00:00,23,4,2,18.93428571428571,47.533478260869565,994.2875,14.5,26.6,60.0,35.3,-64.59666666666666,338.6666666666667,0.0,0
2026-02-06 00:00:00,0,5,2,18.5876,47.67571428571428,994.5896551724136,14.2,28.1,60.0,37.1,-65.53666666666668,11.603333333333332,0.0,0
2026-02-06 01:00:00,1,5,2,18.274,48.378,994.4,14.0,19.5,60.0,38.2,-60.31333333333333,41.516666666666666,0.0,0
